GEO,SEX,AGE,CAS,SIE,EDU,LOC,TIME,VALUE,FLAGS,FOOTNOTES
FR22,M,Y20-24,POP,EMP,ED6,TOTAL,2011,0,,
FR22,M,Y20-24,POP,EMP,NAP,TOTAL,2011,0,,
FR22,M,Y20-24,POP,EMP,NONE,TOTAL,2011,356,,
FR22,M,Y20-24,POP,EMP,UNK,TOTAL,2011,2,u,
FR22,M,Y25-29,POP,EMP,ED1,TOTAL,2011,1939,u,
FR22,M,Y25-29,POP,EMP,ED2,TOTAL,2011,9912,u,
FR22,M,Y25-29,POP,EMP,ED3,TOTAL,2011,29003,,
FR22,M,Y25-29,POP,EMP,ED4,TOTAL,2011,0,,
FR22,M,Y25-29,POP,EMP,ED5,TOTAL,2011,16419,,
FR22,M,Y25-29,POP,EMP,ED6,TOTAL,2011,197,u,
FR22,M,Y25-29,POP,EMP,NAP,TOTAL,2011,0,,
FR22,M,Y25-29,POP,EMP,NONE,TOTAL,2011,395,,
FR22,M,Y25-29,POP,EMP,UNK,TOTAL,2011,5,u,
FR22,M,Y30-49,POP,EMP,ED1,TOTAL,2011,15533,u,
FR22,M,Y30-49,POP,EMP,ED2,TOTAL,2011,48619,u,
FR22,M,Y30-49,POP,EMP,ED3,TOTAL,2011,131392,,
FR22,M,Y30-49,POP,EMP,ED4,TOTAL,2011,0,,
FR22,M,Y30-49,POP,EMP,ED5,TOTAL,2011,60595,,
FR22,M,Y30-49,POP,EMP,ED6,TOTAL,2011,1056,u,
FR22,M,Y30-49,POP,EMP,NAP,TOTAL,2011,0,,
FR22,M,Y30-49,POP,EMP,NONE,TOTAL,2011,2344,,
FR22,M,Y30-49,POP,EMP,UNK,TOTAL,2011,40,u,
FR22,M,Y50-64,POP,EMP,ED1,TOTAL,2011,37717,u,
FR22,M,Y50-64,POP,EMP,ED2,TOTAL,2011,33790,u,
FR22,M,Y50-64,POP,EMP,ED3,TOTAL,2011,81796,,
FR22,M,Y50-64,POP,EMP,ED4,TOTAL,2011,0,,
FR22,M,Y50-64,POP,EMP,ED5,TOTAL,2011,26087,,
FR22,M,Y50-64,POP,EMP,ED6,TOTAL,2011,567,u,
FR22,M,Y50-64,POP,EMP,NAP,TOTAL,2011,0,,
FR22,M,Y50-64,POP,EMP,NONE,TOTAL,2011,2644,,
FR22,M,Y50-64,POP,EMP,UNK,TOTAL,2011,30,u,
FR22,M,Y65-84,POP,EMP,ED1,TOTAL,2011,51301,u,
FR22,M,Y65-84,POP,EMP,ED2,TOTAL,2011,12400,u,
FR22,M,Y65-84,POP,EMP,ED3,TOTAL,2011,33148,,
FR22,M,Y65-84,POP,EMP,ED4,TOTAL,2011,0,,
FR22,M,Y65-84,POP,EMP,ED5,TOTAL,2011,8598,,
FR22,M,Y65-84,POP,EMP,ED6,TOTAL,2011,121,u,
FR22,M,Y65-84,POP,EMP,NAP,TOTAL,2011,0,,
FR22,M,Y65-84,POP,EMP,NONE,TOTAL,2011,3046,,
FR22,M,Y65-84,POP,EMP,UNK,TOTAL,2011,3,u,
FR22,M,Y_GE85,POP,EMP,ED1,TOTAL,2011,7195,u,
FR22,M,Y_GE85,POP,EMP,ED2,TOTAL,2011,1681,u,
FR22,M,Y_GE85,POP,EMP,ED3,TOTAL,2011,2001,,
FR22,M,Y_GE85,POP,EMP,ED4,TOTAL,2011,0,,
FR22,M,Y_GE85,POP,EMP,ED5,TOTAL,2011,741,,
FR22,M,Y_GE85,POP,EMP,ED6,TOTAL,2011,14,u,
FR22,M,Y_GE85,POP,EMP,NAP,TOTAL,2011,0,,
FR22,M,Y_GE85,POP,EMP,NONE,TOTAL,2011,258,,
FR22,M,Y_GE85,POP,EMP,UNK,TOTAL,2011,0,,
FR23,F,Y18,POP,EMP,ED1,TOTAL,2011,213,u,
FR23,F,Y18,POP,EMP,ED2,TOTAL,2011,4793,u,
FR23,F,Y18,POP,EMP,ED3,TOTAL,2011,6697,,
FR23,F,Y18,POP,EMP,ED4,TOTAL,2011,0,,
FR23,F,Y18,POP,EMP,ED5,TOTAL,2011,126,,
FR23,F,Y18,POP,EMP,ED6,TOTAL,2011,0,,
FR23,F,Y18,POP,EMP,NAP,TOTAL,2011,0,,
FR23,F,Y18,POP,EMP,NONE,TOTAL,2011,35,u,
FR23,F,Y18,POP,EMP,UNK,TOTAL,2011,0,,
FR23,F,Y19,POP,EMP,ED1,TOTAL,2011,249,u,
FR23,F,Y19,POP,EMP,ED2,TOTAL,2011,2296,u,
FR23,F,Y19,POP,EMP,ED3,TOTAL,2011,8914,,
FR23,F,Y19,POP,EMP,ED4,TOTAL,2011,0,,
FR23,F,Y19,POP,EMP,ED5,TOTAL,2011,454,,
FR23,F,Y19,POP,EMP,ED6,TOTAL,2011,0,,
FR23,F,Y19,POP,EMP,NAP,TOTAL,2011,0,,
FR23,F,Y19,POP,EMP,NONE,TOTAL,2011,29,u,
FR23,F,Y19,POP,EMP,UNK,TOTAL,2011,0,,
FR23,F,Y20-24,POP,EMP,ED1,TOTAL,2011,928,u,
FR23,F,Y20-24,POP,EMP,ED2,TOTAL,2011,6903,u,
FR23,F,Y20-24,POP,EMP,ED3,TOTAL,2011,32625,,
FR23,F,Y20-24,POP,EMP,ED4,TOTAL,2011,0,,
FR23,F,Y20-24,POP,EMP,ED5,TOTAL,2011,16755,,
FR23,F,Y20-24,POP,EMP,ED6,TOTAL,2011,0,,
FR23,F,Y20-24,POP,EMP,NAP,TOTAL,2011,0,,
FR23,F,Y20-24,POP,EMP,NONE,TOTAL,2011,302,,
FR23,F,Y20-24,POP,EMP,UNK,TOTAL,2011,3,u,
FR23,F,Y25-29,POP,EMP,ED1,TOTAL,2011,1222,u,
FR23,F,Y25-29,POP,EMP,ED2,TOTAL,2011,6094,u,
FR23,F,Y25-29,POP,EMP,ED3,TOTAL,2011,24764,,
FR23,F,Y25-29,POP,EMP,ED4,TOTAL,2011,0,,
FR23,F,Y25-29,POP,EMP,ED5,TOTAL,2011,23669,,
FR23,F,Y25-29,POP,EMP,ED6,TOTAL,2011,259,u,
FR23,F,Y25-29,POP,EMP,NAP,TOTAL,2011,0,,
FR23,F,Y25-29,POP,EMP,NONE,TOTAL,2011,435,,
FR23,F,Y25-29,POP,EMP,UNK,TOTAL,2011,1,u,
FR23,F,Y30-49,POP,EMP,ED1,TOTAL,2011,14796,u,
FR23,F,Y30-49,POP,EMP,ED2,TOTAL,2011,41242,u,
FR23,F,Y30-49,POP,EMP,ED3,TOTAL,2011,113155,,
FR23,F,Y30-49,POP,EMP,ED4,TOTAL,2011,0,,
FR23,F,Y30-49,POP,EMP,ED5,TOTAL,2011,74152,,
FR23,F,Y30-49,POP,EMP,ED6,TOTAL,2011,921,u,
FR23,F,Y30-49,POP,EMP,NAP,TOTAL,2011,0,,
FR23,F,Y30-49,POP,EMP,NONE,TOTAL,2011,2629,,
FR23,F,Y30-49,POP,EMP,UNK,TOTAL,2011,5,u,
FR23,F,Y50-64,POP,EMP,ED1,TOTAL,2011,47061,u,
FR23,F,Y50-64,POP,EMP,ED2,TOTAL,2011,42285,u,
FR23,F,Y50-64,POP,EMP,ED3,TOTAL,2011,64823,,
FR23,F,Y50-64,POP,EMP,ED4,TOTAL,2011,0,,
FR23,F,Y50-64,POP,EMP,ED5,TOTAL,2011,26457,,
FR23,F,Y50-64,POP,EMP,ED6,TOTAL,2011,280,u,
FR23,F,Y50-64,POP,EMP,NAP,TOTAL,2011,0,,
FR23,F,Y50-64,POP,EMP,NONE,TOTAL,2011,3334,,
FR23,F,Y50-64,POP,EMP,UNK,TOTAL,2011,2,u,
FR23,F,Y65-84,POP,EMP,ED1,TOTAL,2011,84043,u,
FR23,F,Y65-84,POP,EMP,ED2,TOTAL,2011,20590,u,
FR23,F,Y65-84,POP,EMP,ED3,TOTAL,2011,28345,,
FR23,F,Y65-84,POP,EMP,ED4,TOTAL,2011,0,,
FR23,F,Y65-84,POP,EMP,ED5,TOTAL,2011,8434,,
FR23,F,Y65-84,POP,EMP,ED6,TOTAL,2011,60,u,
FR23,F,Y65-84,POP,EMP,NAP,TOTAL,2011,0,,
FR23,F,Y65-84,POP,EMP,NONE,TOTAL,2011,3261,,
FR23,F,Y65-84,POP,EMP,UNK,TOTAL,2011,2,u,
FR23,F,Y_GE85,POP,EMP,ED1,TOTAL,2011,19947,u,
FR23,F,Y_GE85,POP,EMP,ED2,TOTAL,2011,4075,u,
FR23,F,Y_GE85,POP,EMP,ED3,TOTAL,2011,3756,,
FR23,F,Y_GE85,POP,EMP,ED4,TOTAL,2011,0,,
FR23,F,Y_GE85,POP,EMP,ED5,TOTAL,2011,1552,,
FR23,F,Y_GE85,POP,EMP,ED6,TOTAL,2011,4,u,
FR23,F,Y_GE85,POP,EMP,NAP,TOTAL,2011,0,,
FR23,F,Y_GE85,POP,EMP,NONE,TOTAL,2011,868,,
FR23,F,Y_GE85,POP,EMP,UNK,TOTAL,2011,0,,
FR23,M,Y18,POP,EMP,ED1,TOTAL,2011,360,u,
FR23,M,Y18,POP,EMP,ED2,TOTAL,2011,5500,u,
FR23,M,Y18,POP,EMP,ED3,TOTAL,2011,6924,,
FR23,M,Y18,POP,EMP,ED4,TOTAL,2011,0,,
FR23,M,Y18,POP,EMP,ED5,TOTAL,2011,80,,
FR23,M,Y18,POP,EMP,ED6,TOTAL,2011,0,,
FR23,M,Y18,POP,EMP,NAP,TOTAL,2011,0,,
FR23,M,Y18,POP,EMP,NONE,TOTAL,2011,42,u,
FR23,M,Y18,POP,EMP,UNK,TOTAL,2011,2,u,
FR23,M,Y19,POP,EMP,ED1,TOTAL,2011,281,u,
FR23,M,Y19,POP,EMP,ED2,TOTAL,2011,3009,u,
FR23,M,Y19,POP,EMP,ED3,TOTAL,2011,8584,,
FR23,M,Y19,POP,EMP,ED4,TOTAL,2011,0,,
FR23,M,Y19,POP,EMP,ED5,TOTAL,2011,265,,
FR23,M,Y19,POP,EMP,ED6,TOTAL,2011,0,,
FR23,M,Y19,POP,EMP,NAP,TOTAL,2011,0,,
FR23,M,Y19,POP,EMP,NONE,TOTAL,2011,34,u,
FR23,M,Y19,POP,EMP,UNK,TOTAL,2011,0,,
FR23,M,Y20-24,POP,EMP,ED1,TOTAL,2011,1406,u,
FR23,M,Y20-24,POP,EMP,ED2,TOTAL,2011,9112,u,
FR23,M,Y20-24,POP,EMP,ED3,TOTAL,2011,34137,,
FR23,M,Y20-24,POP,EMP,ED4,TOTAL,2011,0,,
FR23,M,Y20-24,POP,EMP,ED5,TOTAL,2011,12300,,
FR23,M,Y20-24,POP,EMP,ED6,TOTAL,2011,0,,
FR23,M,Y20-24,POP,EMP,NAP,TOTAL,2011,0,,
FR23,M,Y20-24,POP,EMP,NONE,TOTAL,2011,345,,
FR23,M,Y20-24,POP,EMP,UNK,TOTAL,2011,2,u,
FR23,M,Y25-29,POP,EMP,ED1,TOTAL,2011,1461,u,
FR23,M,Y25-29,POP,EMP,ED2,TOTAL,2011,8177,u,
FR23,M,Y25-29,POP,EMP,ED3,TOTAL,2011,27948,,
FR23,M,Y25-29,POP,EMP,ED4,TOTAL,2011,0,,
FR23,M,Y25-29,POP,EMP,ED5,TOTAL,2011,16815,,
FR23,M,Y25-29,POP,EMP,ED6,TOTAL,2011,262,u,
FR23,M,Y25-29,POP,EMP,NAP,TOTAL,2011,0,,
FR23,M,Y25-29,POP,EMP,NONE,TOTAL,2011,474,,
FR23,M,Y25-29,POP,EMP,UNK,TOTAL,2011,2,u,
FR23,M,Y30-49,POP,EMP,ED1,TOTAL,2011,13240,u,
FR23,M,Y30-49,POP,EMP,ED2,TOTAL,2011,40334,u,
FR23,M,Y30-49,POP,EMP,ED3,TOTAL,2011,125501,,
FR23,M,Y30-49,POP,EMP,ED4,TOTAL,2011,0,,
FR23,M,Y30-49,POP,EMP,ED5,TOTAL,2011,58294,,
FR23,M,Y30-49,POP,EMP,ED6,TOTAL,2011,1242,u,
FR23,M,Y30-49,POP,EMP,NAP,TOTAL,2011,0,,
FR23,M,Y30-49,POP,EMP,NONE,TOTAL,2011,2152,,
FR23,M,Y30-49,POP,EMP,UNK,TOTAL,2011,7,u,
FR23,M,Y50-64,POP,EMP,ED1,TOTAL,2011,33354,u,
FR23,M,Y50-64,POP,EMP,ED2,TOTAL,2011,29016,u,
FR23,M,Y50-64,POP,EMP,ED3,TOTAL,2011,83314,,
FR23,M,Y50-64,POP,EMP,ED4,TOTAL,2011,0,,
FR23,M,Y50-64,POP,EMP,ED5,TOTAL,2011,26410,,
FR23,M,Y50-64,POP,EMP,ED6,TOTAL,2011,651,u,
FR23,M,Y50-64,POP,EMP,NAP,TOTAL,2011,0,,
FR23,M,Y50-64,POP,EMP,NONE,TOTAL,2011,2832,,
FR23,M,Y50-64,POP,EMP,UNK,TOTAL,2011,4,u,
FR23,M,Y65-84,POP,EMP,ED1,TOTAL,2011,46713,u,
FR23,M,Y65-84,POP,EMP,ED2,TOTAL,2011,11511,u,
FR23,M,Y65-84,POP,EMP,ED3,TOTAL,2011,35742,,
FR23,M,Y65-84,POP,EMP,ED4,TOTAL,2011,0,,
FR23,M,Y65-84,POP,EMP,ED5,TOTAL,2011,9369,,
FR23,M,Y65-84,POP,EMP,ED6,TOTAL,2011,203,u,
FR23,M,Y65-84,POP,EMP,NAP,TOTAL,2011,0,,
FR23,M,Y65-84,POP,EMP,NONE,TOTAL,2011,3092,,
FR23,M,Y65-84,POP,EMP,UNK,TOTAL,2011,0,,
FR23,M,Y_GE85,POP,EMP,ED1,TOTAL,2011,7256,u,
FR23,M,Y_GE85,POP,EMP,ED2,TOTAL,2011,1487,u,
FR23,M,Y_GE85,POP,EMP,ED3,TOTAL,2011,2323,,
FR23,M,Y_GE85,POP,EMP,ED4,TOTAL,2011,0,,
FR23,M,Y_GE85,POP,EMP,ED5,TOTAL,2011,1002,,
FR23,M,Y_GE85,POP,EMP,ED6,TOTAL,2011,14,u,
FR23,M,Y_GE85,POP,EMP,NAP,TOTAL,2011,0,,
FR23,M,Y_GE85,POP,EMP,NONE,TOTAL,2011,352,,
FR23,M,Y_GE85,POP,EMP,UNK,TOTAL,2011,0,,
FR24,F,Y18,POP,EMP,ED1,TOTAL,2011,292,u,
FR24,F,Y18,POP,EMP,ED2,TOTAL,2011,5764,u,
FR24,F,Y18,POP,EMP,ED3,TOTAL,2011,8618,,
FR24,F,Y18,POP,EMP,ED4,TOTAL,2011,0,,
FR24,F,Y18,POP,EMP,ED5,TOTAL,2011,115,,
FR24,F,Y18,POP,EMP,ED6,TOTAL,2011,0,,
FR24,F,Y18,POP,EMP,NAP,TOTAL,2011,0,,
FR24,F,Y18,POP,EMP,NONE,TOTAL,2011,78,,
FR24,F,Y18,POP,EMP,UNK,TOTAL,2011,0,,
FR24,F,Y19,POP,EMP,ED1,TOTAL,2011,261,u,
FR24,F,Y19,POP,EMP,ED2,TOTAL,2011,2811,u,
FR24,F,Y19,POP,EMP,ED3,TOTAL,2011,10671,,
FR24,F,Y19,POP,EMP,ED4,TOTAL,2011,0,,
FR24,F,Y19,POP,EMP,ED5,TOTAL,2011,378,,
FR24,F,Y19,POP,EMP,ED6,TOTAL,2011,0,,
FR24,F,Y19,POP,EMP,NAP,TOTAL,2011,0,,
FR24,F,Y19,POP,EMP,NONE,TOTAL,2011,54,,
FR24,F,Y19,POP,EMP,UNK,TOTAL,2011,0,,
FR24,F,Y20-24,POP,EMP,ED1,TOTAL,2011,1222,u,
FR24,F,Y20-24,POP,EMP,ED2,TOTAL,2011,7926,u,
FR24,F,Y20-24,POP,EMP,ED3,TOTAL,2011,39598,,
FR24,F,Y20-24,POP,EMP,ED4,TOTAL,2011,0,,
FR24,F,Y20-24,POP,EMP,ED5,TOTAL,2011,20440,,
FR24,F,Y20-24,POP,EMP,ED6,TOTAL,2011,0,,
FR24,F,Y20-24,POP,EMP,NAP,TOTAL,2011,0,,
FR24,F,Y20-24,POP,EMP,NONE,TOTAL,2011,367,,
FR24,F,Y20-24,POP,EMP,UNK,TOTAL,2011,1,u,
FR24,F,Y25-29,POP,EMP,ED1,TOTAL,2011,1630,u,
FR24,F,Y25-29,POP,EMP,ED2,TOTAL,2011,7872,u,
FR24,F,Y25-29,POP,EMP,ED3,TOTAL,2011,29572,,
FR24,F,Y25-29,POP,EMP,ED4,TOTAL,2011,0,,
FR24,F,Y25-29,POP,EMP,ED5,TOTAL,2011,30977,,
FR24,F,Y25-29,POP,EMP,ED6,TOTAL,2011,363,u,
FR24,F,Y25-29,POP,EMP,NAP,TOTAL,2011,0,,
FR24,F,Y25-29,POP,EMP,NONE,TOTAL,2011,557,,
FR24,F,Y25-29,POP,EMP,UNK,TOTAL,2011,0,,
FR24,F,Y30-49,POP,EMP,ED1,TOTAL,2011,16571,u,
FR24,F,Y30-49,POP,EMP,ED2,TOTAL,2011,51943,u,
FR24,F,Y30-49,POP,EMP,ED3,TOTAL,2011,153062,,
FR24,F,Y30-49,POP,EMP,ED4,TOTAL,2011,0,,
FR24,F,Y30-49,POP,EMP,ED5,TOTAL,2011,107991,,
FR24,F,Y30-49,POP,EMP,ED6,TOTAL,2011,1386,u,
FR24,F,Y30-49,POP,EMP,NAP,TOTAL,2011,0,,
FR24,F,Y30-49,POP,EMP,NONE,TOTAL,2011,3519,,
FR24,F,Y30-49,POP,EMP,UNK,TOTAL,2011,1,u,
FR24,F,Y50-64,POP,EMP,ED1,TOTAL,2011,55524,u,
FR24,F,Y50-64,POP,EMP,ED2,TOTAL,2011,55351,u,
FR24,F,Y50-64,POP,EMP,ED3,TOTAL,2011,101304,,
FR24,F,Y50-64,POP,EMP,ED4,TOTAL,2011,0,,
FR24,F,Y50-64,POP,EMP,ED5,TOTAL,2011,43907,,
FR24,F,Y50-64,POP,EMP,ED6,TOTAL,2011,533,u,
FR24,F,Y50-64,POP,EMP,NAP,TOTAL,2011,0,,
FR24,F,Y50-64,POP,EMP,NONE,TOTAL,2011,4649,,
FR24,F,Y50-64,POP,EMP,UNK,TOTAL,2011,0,,
FR24,F,Y65-84,POP,EMP,ED1,TOTAL,2011,126055,u,
FR24,F,Y65-84,POP,EMP,ED2,TOTAL,2011,31705,u,
FR24,F,Y65-84,POP,EMP,ED3,TOTAL,2011,48288,,
FR24,F,Y65-84,POP,EMP,ED4,TOTAL,2011,0,,
FR24,F,Y65-84,POP,EMP,ED5,TOTAL,2011,14302,,
FR24,F,Y65-84,POP,EMP,ED6,TOTAL,2011,131,u,
FR24,F,Y65-84,POP,EMP,NAP,TOTAL,2011,0,,
FR24,F,Y65-84,POP,EMP,NONE,TOTAL,2011,4421,,
FR24,F,Y65-84,POP,EMP,UNK,TOTAL,2011,0,,
FR24,F,Y_GE85,POP,EMP,ED1,TOTAL,2011,32467,u,
FR24,F,Y_GE85,POP,EMP,ED2,TOTAL,2011,6956,u,
FR24,F,Y_GE85,POP,EMP,ED3,TOTAL,2011,8112,,
FR24,F,Y_GE85,POP,EMP,ED4,TOTAL,2011,0,,
FR24,F,Y_GE85,POP,EMP,ED5,TOTAL,2011,3220,,
FR24,F,Y_GE85,POP,EMP,ED6,TOTAL,2011,18,u,
FR24,F,Y_GE85,POP,EMP,NAP,TOTAL,2011,0,,
FR24,F,Y_GE85,POP,EMP,NONE,TOTAL,2011,1294,,
FR24,F,Y_GE85,POP,EMP,UNK,TOTAL,2011,0,,
FR24,M,Y18,POP,EMP,ED1,TOTAL,2011,412,u,
FR24,M,Y18,POP,EMP,ED2,TOTAL,2011,6779,u,
FR24,M,Y18,POP,EMP,ED3,TOTAL,2011,8770,,
FR24,M,Y18,POP,EMP,ED4,TOTAL,2011,0,,
FR24,M,Y18,POP,EMP,ED5,TOTAL,2011,117,,
FR24,M,Y18,POP,EMP,ED6,TOTAL,2011,0,,
FR24,M,Y18,POP,EMP,NAP,TOTAL,2011,0,,
FR24,M,Y18,POP,EMP,NONE,TOTAL,2011,44,u,
FR24,M,Y18,POP,EMP,UNK,TOTAL,2011,0,,
FR24,M,Y19,POP,EMP,ED1,TOTAL,2011,359,u,
FR24,M,Y19,POP,EMP,ED2,TOTAL,2011,3624,u,
FR24,M,Y19,POP,EMP,ED3,TOTAL,2011,10872,,
FR24,M,Y19,POP,EMP,ED4,TOTAL,2011,0,,
FR24,M,Y19,POP,EMP,ED5,TOTAL,2011,330,,
FR24,M,Y19,POP,EMP,ED6,TOTAL,2011,0,,
FR24,M,Y19,POP,EMP,NAP,TOTAL,2011,0,,
FR24,M,Y19,POP,EMP,NONE,TOTAL,2011,81,,
FR24,M,Y19,POP,EMP,UNK,TOTAL,2011,0,,
FR24,M,Y20-24,POP,EMP,ED1,TOTAL,2011,1717,u,
FR24,M,Y20-24,POP,EMP,ED2,TOTAL,2011,10475,u,
FR24,M,Y20-24,POP,EMP,ED3,TOTAL,2011,42706,,
FR24,M,Y20-24,POP,EMP,ED4,TOTAL,2011,0,,
FR24,M,Y20-24,POP,EMP,ED5,TOTAL,2011,15619,,
FR24,M,Y20-24,POP,EMP,ED6,TOTAL,2011,0,,
FR24,M,Y20-24,POP,EMP,NAP,TOTAL,2011,0,,
FR24,M,Y20-24,POP,EMP,NONE,TOTAL,2011,411,,
FR24,M,Y20-24,POP,EMP,UNK,TOTAL,2011,0,,
FR24,M,Y25-29,POP,EMP,ED1,TOTAL,2011,1790,u,
FR24,M,Y25-29,POP,EMP,ED2,TOTAL,2011,9551,u,
FR24,M,Y25-29,POP,EMP,ED3,TOTAL,2011,36363,,
FR24,M,Y25-29,POP,EMP,ED4,TOTAL,2011,0,,
FR24,M,Y25-29,POP,EMP,ED5,TOTAL,2011,21693,,
FR24,M,Y25-29,POP,EMP,ED6,TOTAL,2011,404,u,
FR24,M,Y25-29,POP,EMP,NAP,TOTAL,2011,0,,
FR24,M,Y25-29,POP,EMP,NONE,TOTAL,2011,591,,
FR24,M,Y25-29,POP,EMP,UNK,TOTAL,2011,1,u,
FR24,M,Y30-49,POP,EMP,ED1,TOTAL,2011,15393,u,
FR24,M,Y30-49,POP,EMP,ED2,TOTAL,2011,48801,u,
FR24,M,Y30-49,POP,EMP,ED3,TOTAL,2011,177801,,
FR24,M,Y30-49,POP,EMP,ED4,TOTAL,2011,0,,
FR24,M,Y30-49,POP,EMP,ED5,TOTAL,2011,84863,,
FR24,M,Y30-49,POP,EMP,ED6,TOTAL,2011,1898,u,
FR24,M,Y30-49,POP,EMP,NAP,TOTAL,2011,0,,
FR24,M,Y30-49,POP,EMP,NONE,TOTAL,2011,2864,,
FR24,M,Y30-49,POP,EMP,UNK,TOTAL,2011,1,u,
FR24,M,Y50-64,POP,EMP,ED1,TOTAL,2011,39444,u,
FR24,M,Y50-64,POP,EMP,ED2,TOTAL,2011,38775,u,
FR24,M,Y50-64,POP,EMP,ED3,TOTAL,2011,127218,,
FR24,M,Y50-64,POP,EMP,ED4,TOTAL,2011,0,,
FR24,M,Y50-64,POP,EMP,ED5,TOTAL,2011,41448,,
FR24,M,Y50-64,POP,EMP,ED6,TOTAL,2011,1107,u,
FR24,M,Y50-64,POP,EMP,NAP,TOTAL,2011,0,,
FR24,M,Y50-64,POP,EMP,NONE,TOTAL,2011,3362,,
FR24,M,Y50-64,POP,EMP,UNK,TOTAL,2011,0,,
FR24,M,Y65-84,POP,EMP,ED1,TOTAL,2011,78560,u,
FR24,M,Y65-84,POP,EMP,ED2,TOTAL,2011,19307,u,
FR24,M,Y65-84,POP,EMP,ED3,TOTAL,2011,60077,,
FR24,M,Y65-84,POP,EMP,ED4,TOTAL,2011,0,,
FR24,M,Y65-84,POP,EMP,ED5,TOTAL,2011,17071,,
FR24,M,Y65-84,POP,EMP,ED6,TOTAL,2011,404,u,
FR24,M,Y65-84,POP,EMP,NAP,TOTAL,2011,0,,
FR24,M,Y65-84,POP,EMP,NONE,TOTAL,2011,3992,,
FR24,M,Y65-84,POP,EMP,UNK,TOTAL,2011,0,,
FR24,M,Y_GE85,POP,EMP,ED1,TOTAL,2011,14568,u,
FR24,M,Y_GE85,POP,EMP,ED2,TOTAL,2011,3100,u,
FR24,M,Y_GE85,POP,EMP,ED3,TOTAL,2011,4500,,
FR24,M,Y_GE85,POP,EMP,ED4,TOTAL,2011,0,,
FR24,M,Y_GE85,POP,EMP,ED5,TOTAL,2011,1922,,
FR24,M,Y_GE85,POP,EMP,ED6,TOTAL,2011,19,u,
FR24,M,Y_GE85,POP,EMP,NAP,TOTAL,2011,0,,
FR24,M,Y_GE85,POP,EMP,NONE,TOTAL,2011,455,,
FR24,M,Y_GE85,POP,EMP,UNK,TOTAL,2011,0,,
FR25,F,Y18,POP,EMP,ED1,TOTAL,2011,218,u,
FR25,F,Y18,POP,EMP,ED2,TOTAL,2011,3576,u,
FR25,F,Y18,POP,EMP,ED3,TOTAL,2011,5265,,
FR25,F,Y18,POP,EMP,ED4,TOTAL,2011,0,,
FR25,F,Y18,POP,EMP,ED5,TOTAL,2011,74,,
FR25,F,Y18,POP,EMP,ED6,TOTAL,2011,0,,
FR25,F,Y18,POP,EMP,NAP,TOTAL,2011,0,,
FR25,F,Y18,POP,EMP,NONE,TOTAL,2011,13,u,
FR25,F,Y18,POP,EMP,UNK,TOTAL,2011,0,,
FR25,F,Y19,POP,EMP,ED1,TOTAL,2011,128,u,
FR25,F,Y19,POP,EMP,ED2,TOTAL,2011,1660,u,
FR25,F,Y19,POP,EMP,ED3,TOTAL,2011,6586,,
FR25,F,Y19,POP,EMP,ED4,TOTAL,2011,0,,
FR25,F,Y19,POP,EMP,ED5,TOTAL,2011,304,,
FR25,F,Y19,POP,EMP,ED6,TOTAL,2011,0,,
FR25,F,Y19,POP,EMP,NAP,TOTAL,2011,0,,
FR25,F,Y19,POP,EMP,NONE,TOTAL,2011,26,u,
FR25,F,Y19,POP,EMP,UNK,TOTAL,2011,0,,
FR25,F,Y20-24,POP,EMP,ED1,TOTAL,2011,697,u,
FR25,F,Y20-24,POP,EMP,ED2,TOTAL,2011,4293,u,
FR25,F,Y20-24,POP,EMP,ED3,TOTAL,2011,23668,,
FR25,F,Y20-24,POP,EMP,ED4,TOTAL,2011,0,,
FR25,F,Y20-24,POP,EMP,ED5,TOTAL,2011,11484,,
FR25,F,Y20-24,POP,EMP,ED6,TOTAL,2011,0,,
FR25,F,Y20-24,POP,EMP,NAP,TOTAL,2011,0,,
FR25,F,Y20-24,POP,EMP,NONE,TOTAL,2011,214,,
FR25,F,Y20-24,POP,EMP,UNK,TOTAL,2011,0,,
FR25,F,Y25-29,POP,EMP,ED1,TOTAL,2011,738,u,
FR25,F,Y25-29,POP,EMP,ED2,TOTAL,2011,4267,u,
FR25,F,Y25-29,POP,EMP,ED3,TOTAL,2011,18090,,
FR25,F,Y25-29,POP,EMP,ED4,TOTAL,2011,0,,
FR25,F,Y25-29,POP,EMP,ED5,TOTAL,2011,16787,,
FR25,F,Y25-29,POP,EMP,ED6,TOTAL,2011,144,u,
FR25,F,Y25-29,POP,EMP,NAP,TOTAL,2011,0,,
FR25,F,Y25-29,POP,EMP,NONE,TOTAL,2011,214,,
FR25,F,Y25-29,POP,EMP,UNK,TOTAL,2011,0,,
FR25,F,Y30-49,POP,EMP,ED1,TOTAL,2011,10714,u,
FR25,F,Y30-49,POP,EMP,ED2,TOTAL,2011,31233,u,
FR25,F,Y30-49,POP,EMP,ED3,TOTAL,2011,87273,,
FR25,F,Y30-49,POP,EMP,ED4,TOTAL,2011,0,,
FR25,F,Y30-49,POP,EMP,ED5,TOTAL,2011,57030,,
FR25,F,Y30-49,POP,EMP,ED6,TOTAL,2011,728,u,
FR25,F,Y30-49,POP,EMP,NAP,TOTAL,2011,0,,
FR25,F,Y30-49,POP,EMP,NONE,TOTAL,2011,1117,,
FR25,F,Y30-49,POP,EMP,UNK,TOTAL,2011,0,,
