GEO,SEX,CAS,LMS,COC,AGE,TIME,VALUE,FLAGS,FOOTNOTES
ITI,F,POP,WID,TOTAL,Y65-84,2011,458258,,
ITI,F,POP,WID,TOTAL,Y_GE85,2011,197223,,
ITI,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
ITI,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
ITI,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
ITI,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
ITI,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
ITI,M,POP,DIV,TOTAL,Y15-29,2011,2487,,
ITI,M,POP,DIV,TOTAL,Y30-49,2011,44172,,
ITI,M,POP,DIV,TOTAL,Y50-64,2011,49248,,
ITI,M,POP,DIV,TOTAL,Y65-84,2011,18691,,
ITI,M,POP,DIV,TOTAL,Y_GE85,2011,682,,
ITI,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
ITI,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
ITI,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
ITI,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
ITI,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
ITI,M,POP,MAR,TOTAL,Y15-29,2011,54031,,
ITI,M,POP,MAR,TOTAL,Y30-49,2011,1016412,,
ITI,M,POP,MAR,TOTAL,Y50-64,2011,895855,,
ITI,M,POP,MAR,TOTAL,Y65-84,2011,788042,,
ITI,M,POP,MAR,TOTAL,Y_GE85,2011,68824,,
ITI,M,POP,REP,TOTAL,Y15-29,2011,0,,
ITI,M,POP,REP,TOTAL,Y30-49,2011,0,,
ITI,M,POP,REP,TOTAL,Y50-64,2011,0,,
ITI,M,POP,REP,TOTAL,Y65-84,2011,0,,
ITI,M,POP,REP,TOTAL,Y_GE85,2011,0,,
ITI,M,POP,SIN,TOTAL,Y15-29,2011,796338,,
ITI,M,POP,SIN,TOTAL,Y30-49,2011,654221,,
ITI,M,POP,SIN,TOTAL,Y50-64,2011,131303,,
ITI,M,POP,SIN,TOTAL,Y65-84,2011,71828,,
ITI,M,POP,SIN,TOTAL,Y_GE85,2011,6727,,
ITI,M,POP,UNK,TOTAL,Y15-29,2011,0,,
ITI,M,POP,UNK,TOTAL,Y30-49,2011,0,,
ITI,M,POP,UNK,TOTAL,Y50-64,2011,0,,
ITI,M,POP,UNK,TOTAL,Y65-84,2011,0,,
ITI,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
ITI,M,POP,WID,TOTAL,Y15-29,2011,895,,
ITI,M,POP,WID,TOTAL,Y30-49,2011,15779,,
ITI,M,POP,WID,TOTAL,Y50-64,2011,24745,,
ITI,M,POP,WID,TOTAL,Y65-84,2011,91163,,
ITI,M,POP,WID,TOTAL,Y_GE85,2011,38455,,
UKC,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
UKC,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
UKC,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
UKC,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
UKC,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
UKC,F,POP,DIV,TOTAL,Y15-29,2011,1770,,
UKC,F,POP,DIV,TOTAL,Y30-49,2011,46320,,
UKC,F,POP,DIV,TOTAL,Y50-64,2011,47050,,
UKC,F,POP,DIV,TOTAL,Y65-84,2011,19245,,
UKC,F,POP,DIV,TOTAL,Y_GE85,2011,1010,,
UKC,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
UKC,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
UKC,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
UKC,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
UKC,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
UKC,F,POP,MAR,TOTAL,Y15-29,2011,26660,,
UKC,F,POP,MAR,TOTAL,Y30-49,2011,200975,,
UKC,F,POP,MAR,TOTAL,Y50-64,2011,177895,,
UKC,F,POP,MAR,TOTAL,Y65-84,2011,109110,,
UKC,F,POP,MAR,TOTAL,Y_GE85,2011,4330,,
UKC,F,POP,REP,TOTAL,Y15-29,2011,0,,
UKC,F,POP,REP,TOTAL,Y30-49,2011,0,,
UKC,F,POP,REP,TOTAL,Y50-64,2011,0,,
UKC,F,POP,REP,TOTAL,Y65-84,2011,0,,
UKC,F,POP,REP,TOTAL,Y_GE85,2011,0,,
UKC,F,POP,SIN,TOTAL,Y15-29,2011,227615,,
UKC,F,POP,SIN,TOTAL,Y30-49,2011,99280,,
UKC,F,POP,SIN,TOTAL,Y50-64,2011,18500,,
UKC,F,POP,SIN,TOTAL,Y65-84,2011,8725,,
UKC,F,POP,SIN,TOTAL,Y_GE85,2011,2360,,
UKC,F,POP,UNK,TOTAL,Y15-29,2011,0,,
UKC,F,POP,UNK,TOTAL,Y30-49,2011,0,,
UKC,F,POP,UNK,TOTAL,Y50-64,2011,0,,
UKC,F,POP,UNK,TOTAL,Y65-84,2011,0,,
UKC,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
UKC,F,POP,WID,TOTAL,Y15-29,2011,295,,
UKC,F,POP,WID,TOTAL,Y30-49,2011,3175,,
UKC,F,POP,WID,TOTAL,Y50-64,2011,16145,,
UKC,F,POP,WID,TOTAL,Y65-84,2011,76390,,
UKC,F,POP,WID,TOTAL,Y_GE85,2011,30020,,
UKC,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
UKC,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
UKC,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
UKC,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
UKC,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
UKC,M,POP,DIV,TOTAL,Y15-29,2011,930,,
UKC,M,POP,DIV,TOTAL,Y30-49,2011,31970,,
UKC,M,POP,DIV,TOTAL,Y50-64,2011,37675,,
UKC,M,POP,DIV,TOTAL,Y65-84,2011,14810,,
UKC,M,POP,DIV,TOTAL,Y_GE85,2011,425,,
UKC,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
UKC,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
UKC,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
UKC,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
UKC,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
UKC,M,POP,MAR,TOTAL,Y15-29,2011,16135,,
UKC,M,POP,MAR,TOTAL,Y30-49,2011,182125,,
UKC,M,POP,MAR,TOTAL,Y50-64,2011,177930,,
UKC,M,POP,MAR,TOTAL,Y65-84,2011,128670,,
UKC,M,POP,MAR,TOTAL,Y_GE85,2011,7720,,
UKC,M,POP,REP,TOTAL,Y15-29,2011,0,,
UKC,M,POP,REP,TOTAL,Y30-49,2011,0,,
UKC,M,POP,REP,TOTAL,Y50-64,2011,0,,
UKC,M,POP,REP,TOTAL,Y65-84,2011,0,,
UKC,M,POP,REP,TOTAL,Y_GE85,2011,0,,
UKC,M,POP,SIN,TOTAL,Y15-29,2011,244155,,
UKC,M,POP,SIN,TOTAL,Y30-49,2011,122385,,
UKC,M,POP,SIN,TOTAL,Y50-64,2011,29520,,
UKC,M,POP,SIN,TOTAL,Y65-84,2011,12465,,
UKC,M,POP,SIN,TOTAL,Y_GE85,2011,1150,,
UKC,M,POP,UNK,TOTAL,Y15-29,2011,0,,
UKC,M,POP,UNK,TOTAL,Y30-49,2011,0,,
UKC,M,POP,UNK,TOTAL,Y50-64,2011,0,,
UKC,M,POP,UNK,TOTAL,Y65-84,2011,0,,
UKC,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
UKC,M,POP,WID,TOTAL,Y15-29,2011,205,,
UKC,M,POP,WID,TOTAL,Y30-49,2011,1325,,
UKC,M,POP,WID,TOTAL,Y50-64,2011,6180,,
UKC,M,POP,WID,TOTAL,Y65-84,2011,24685,,
UKC,M,POP,WID,TOTAL,Y_GE85,2011,8370,,
UKD,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
UKD,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
UKD,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
UKD,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
UKD,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
UKD,F,POP,DIV,TOTAL,Y15-29,2011,4490,,
UKD,F,POP,DIV,TOTAL,Y30-49,2011,118530,,
UKD,F,POP,DIV,TOTAL,Y50-64,2011,121130,,
UKD,F,POP,DIV,TOTAL,Y65-84,2011,55040,,
UKD,F,POP,DIV,TOTAL,Y_GE85,2011,2980,,
UKD,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
UKD,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
UKD,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
UKD,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
UKD,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
UKD,F,POP,MAR,TOTAL,Y15-29,2011,79660,,
UKD,F,POP,MAR,TOTAL,Y30-49,2011,551920,,
UKD,F,POP,MAR,TOTAL,Y50-64,2011,445810,,
UKD,F,POP,MAR,TOTAL,Y65-84,2011,280185,,
UKD,F,POP,MAR,TOTAL,Y_GE85,2011,12340,,
UKD,F,POP,REP,TOTAL,Y15-29,2011,0,,
UKD,F,POP,REP,TOTAL,Y30-49,2011,0,,
UKD,F,POP,REP,TOTAL,Y50-64,2011,0,,
UKD,F,POP,REP,TOTAL,Y65-84,2011,0,,
UKD,F,POP,REP,TOTAL,Y_GE85,2011,0,,
UKD,F,POP,SIN,TOTAL,Y15-29,2011,616955,,
UKD,F,POP,SIN,TOTAL,Y30-49,2011,288535,,
UKD,F,POP,SIN,TOTAL,Y50-64,2011,51370,,
UKD,F,POP,SIN,TOTAL,Y65-84,2011,24695,,
UKD,F,POP,SIN,TOTAL,Y_GE85,2011,6645,,
UKD,F,POP,UNK,TOTAL,Y15-29,2011,0,,
UKD,F,POP,UNK,TOTAL,Y30-49,2011,0,,
UKD,F,POP,UNK,TOTAL,Y50-64,2011,0,,
UKD,F,POP,UNK,TOTAL,Y65-84,2011,0,,
UKD,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
UKD,F,POP,WID,TOTAL,Y15-29,2011,785,,
UKD,F,POP,WID,TOTAL,Y30-49,2011,9190,,
UKD,F,POP,WID,TOTAL,Y50-64,2011,42325,,
UKD,F,POP,WID,TOTAL,Y65-84,2011,191910,,
UKD,F,POP,WID,TOTAL,Y_GE85,2011,79875,,
UKD,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
UKD,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
UKD,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
UKD,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
UKD,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
UKD,M,POP,DIV,TOTAL,Y15-29,2011,2370,,
UKD,M,POP,DIV,TOTAL,Y30-49,2011,82200,,
UKD,M,POP,DIV,TOTAL,Y50-64,2011,101900,,
UKD,M,POP,DIV,TOTAL,Y65-84,2011,42510,,
UKD,M,POP,DIV,TOTAL,Y_GE85,2011,1335,,
UKD,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
UKD,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
UKD,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
UKD,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
UKD,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
UKD,M,POP,MAR,TOTAL,Y15-29,2011,46645,,
UKD,M,POP,MAR,TOTAL,Y30-49,2011,503440,,
UKD,M,POP,MAR,TOTAL,Y50-64,2011,450785,,
UKD,M,POP,MAR,TOTAL,Y65-84,2011,334930,,
UKD,M,POP,MAR,TOTAL,Y_GE85,2011,21375,,
UKD,M,POP,REP,TOTAL,Y15-29,2011,0,,
UKD,M,POP,REP,TOTAL,Y30-49,2011,0,,
UKD,M,POP,REP,TOTAL,Y50-64,2011,0,,
UKD,M,POP,REP,TOTAL,Y65-84,2011,0,,
UKD,M,POP,REP,TOTAL,Y_GE85,2011,0,,
UKD,M,POP,SIN,TOTAL,Y15-29,2011,661610,,
UKD,M,POP,SIN,TOTAL,Y30-49,2011,359420,,
UKD,M,POP,SIN,TOTAL,Y50-64,2011,84940,,
UKD,M,POP,SIN,TOTAL,Y65-84,2011,31470,,
UKD,M,POP,SIN,TOTAL,Y_GE85,2011,2575,,
UKD,M,POP,UNK,TOTAL,Y15-29,2011,0,,
UKD,M,POP,UNK,TOTAL,Y30-49,2011,0,,
UKD,M,POP,UNK,TOTAL,Y50-64,2011,0,,
UKD,M,POP,UNK,TOTAL,Y65-84,2011,0,,
UKD,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
UKD,M,POP,WID,TOTAL,Y15-29,2011,540,,
UKD,M,POP,WID,TOTAL,Y30-49,2011,3650,,
UKD,M,POP,WID,TOTAL,Y50-64,2011,16150,,
UKD,M,POP,WID,TOTAL,Y65-84,2011,61595,,
UKD,M,POP,WID,TOTAL,Y_GE85,2011,21690,,
UKE,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
UKE,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
UKE,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
UKE,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
UKE,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
UKE,F,POP,DIV,TOTAL,Y15-29,2011,4230,,
UKE,F,POP,DIV,TOTAL,Y30-49,2011,92100,,
UKE,F,POP,DIV,TOTAL,Y50-64,2011,87150,,
UKE,F,POP,DIV,TOTAL,Y65-84,2011,39590,,
UKE,F,POP,DIV,TOTAL,Y_GE85,2011,2320,,
UKE,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
UKE,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
UKE,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
UKE,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
UKE,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
UKE,F,POP,MAR,TOTAL,Y15-29,2011,71100,,
UKE,F,POP,MAR,TOTAL,Y30-49,2011,426690,,
UKE,F,POP,MAR,TOTAL,Y50-64,2011,341155,,
UKE,F,POP,MAR,TOTAL,Y65-84,2011,216975,,
UKE,F,POP,MAR,TOTAL,Y_GE85,2011,9900,,
UKE,F,POP,REP,TOTAL,Y15-29,2011,0,,
UKE,F,POP,REP,TOTAL,Y30-49,2011,0,,
UKE,F,POP,REP,TOTAL,Y50-64,2011,0,,
UKE,F,POP,REP,TOTAL,Y65-84,2011,0,,
UKE,F,POP,REP,TOTAL,Y_GE85,2011,0,,
UKE,F,POP,SIN,TOTAL,Y15-29,2011,459815,,
UKE,F,POP,SIN,TOTAL,Y30-49,2011,187770,,
UKE,F,POP,SIN,TOTAL,Y50-64,2011,32900,,
UKE,F,POP,SIN,TOTAL,Y65-84,2011,15790,,
UKE,F,POP,SIN,TOTAL,Y_GE85,2011,4240,,
UKE,F,POP,UNK,TOTAL,Y15-29,2011,0,,
UKE,F,POP,UNK,TOTAL,Y30-49,2011,0,,
UKE,F,POP,UNK,TOTAL,Y50-64,2011,0,,
UKE,F,POP,UNK,TOTAL,Y65-84,2011,0,,
UKE,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
UKE,F,POP,WID,TOTAL,Y15-29,2011,680,,
UKE,F,POP,WID,TOTAL,Y30-49,2011,6400,,
UKE,F,POP,WID,TOTAL,Y50-64,2011,29325,,
UKE,F,POP,WID,TOTAL,Y65-84,2011,139600,,
UKE,F,POP,WID,TOTAL,Y_GE85,2011,61130,,
UKE,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
UKE,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
UKE,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
UKE,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
UKE,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
UKE,M,POP,DIV,TOTAL,Y15-29,2011,2165,,
UKE,M,POP,DIV,TOTAL,Y30-49,2011,67195,,
UKE,M,POP,DIV,TOTAL,Y50-64,2011,74040,,
UKE,M,POP,DIV,TOTAL,Y65-84,2011,29825,,
UKE,M,POP,DIV,TOTAL,Y_GE85,2011,910,,
UKE,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
UKE,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
UKE,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
UKE,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
UKE,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
UKE,M,POP,MAR,TOTAL,Y15-29,2011,43470,,
UKE,M,POP,MAR,TOTAL,Y30-49,2011,396475,,
UKE,M,POP,MAR,TOTAL,Y50-64,2011,344435,,
UKE,M,POP,MAR,TOTAL,Y65-84,2011,256395,,
UKE,M,POP,MAR,TOTAL,Y_GE85,2011,17590,,
UKE,M,POP,REP,TOTAL,Y15-29,2011,0,,
UKE,M,POP,REP,TOTAL,Y30-49,2011,0,,
UKE,M,POP,REP,TOTAL,Y50-64,2011,0,,
UKE,M,POP,REP,TOTAL,Y65-84,2011,0,,
UKE,M,POP,REP,TOTAL,Y_GE85,2011,0,,
UKE,M,POP,SIN,TOTAL,Y15-29,2011,496755,,
UKE,M,POP,SIN,TOTAL,Y30-49,2011,244840,,
UKE,M,POP,SIN,TOTAL,Y50-64,2011,54795,,
UKE,M,POP,SIN,TOTAL,Y65-84,2011,20210,,
UKE,M,POP,SIN,TOTAL,Y_GE85,2011,1760,,
UKE,M,POP,UNK,TOTAL,Y15-29,2011,0,,
UKE,M,POP,UNK,TOTAL,Y30-49,2011,0,,
UKE,M,POP,UNK,TOTAL,Y50-64,2011,0,,
UKE,M,POP,UNK,TOTAL,Y65-84,2011,0,,
UKE,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
UKE,M,POP,WID,TOTAL,Y15-29,2011,405,,
UKE,M,POP,WID,TOTAL,Y30-49,2011,2630,,
UKE,M,POP,WID,TOTAL,Y50-64,2011,10610,,
UKE,M,POP,WID,TOTAL,Y65-84,2011,41880,,
UKE,M,POP,WID,TOTAL,Y_GE85,2011,16450,,
UKF,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
UKF,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
UKF,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
UKF,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
UKF,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
UKF,F,POP,DIV,TOTAL,Y15-29,2011,3435,,
UKF,F,POP,DIV,TOTAL,Y30-49,2011,80845,,
UKF,F,POP,DIV,TOTAL,Y50-64,2011,73585,,
UKF,F,POP,DIV,TOTAL,Y65-84,2011,32460,,
UKF,F,POP,DIV,TOTAL,Y_GE85,2011,1770,,
UKF,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
UKF,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
UKF,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
UKF,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
UKF,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
UKF,F,POP,MAR,TOTAL,Y15-29,2011,56230,,
UKF,F,POP,MAR,TOTAL,Y30-49,2011,382905,,
UKF,F,POP,MAR,TOTAL,Y50-64,2011,306020,,
UKF,F,POP,MAR,TOTAL,Y65-84,2011,195360,,
UKF,F,POP,MAR,TOTAL,Y_GE85,2011,9195,,
UKF,F,POP,REP,TOTAL,Y15-29,2011,0,,
UKF,F,POP,REP,TOTAL,Y30-49,2011,0,,
UKF,F,POP,REP,TOTAL,Y50-64,2011,0,,
UKF,F,POP,REP,TOTAL,Y65-84,2011,0,,
UKF,F,POP,REP,TOTAL,Y_GE85,2011,0,,
UKF,F,POP,SIN,TOTAL,Y15-29,2011,376695,,
UKF,F,POP,SIN,TOTAL,Y30-49,2011,153070,,
UKF,F,POP,SIN,TOTAL,Y50-64,2011,26855,,
UKF,F,POP,SIN,TOTAL,Y65-84,2011,11715,,
UKF,F,POP,SIN,TOTAL,Y_GE85,2011,3050,,
UKF,F,POP,UNK,TOTAL,Y15-29,2011,0,,
UKF,F,POP,UNK,TOTAL,Y30-49,2011,0,,
UKF,F,POP,UNK,TOTAL,Y50-64,2011,0,,
UKF,F,POP,UNK,TOTAL,Y65-84,2011,0,,
UKF,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
UKF,F,POP,WID,TOTAL,Y15-29,2011,535,,
UKF,F,POP,WID,TOTAL,Y30-49,2011,5750,,
UKF,F,POP,WID,TOTAL,Y50-64,2011,25655,,
UKF,F,POP,WID,TOTAL,Y65-84,2011,117175,,
UKF,F,POP,WID,TOTAL,Y_GE85,2011,53955,,
UKF,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
UKF,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
UKF,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
UKF,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
UKF,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
UKF,M,POP,DIV,TOTAL,Y15-29,2011,1805,,
UKF,M,POP,DIV,TOTAL,Y30-49,2011,58465,,
UKF,M,POP,DIV,TOTAL,Y50-64,2011,63810,,
UKF,M,POP,DIV,TOTAL,Y65-84,2011,25625,,
UKF,M,POP,DIV,TOTAL,Y_GE85,2011,870,,
UKF,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
UKF,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
UKF,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
UKF,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
UKF,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
UKF,M,POP,MAR,TOTAL,Y15-29,2011,32790,,
UKF,M,POP,MAR,TOTAL,Y30-49,2011,350890,,
UKF,M,POP,MAR,TOTAL,Y50-64,2011,308510,,
UKF,M,POP,MAR,TOTAL,Y65-84,2011,236045,,
UKF,M,POP,MAR,TOTAL,Y_GE85,2011,16305,,
UKF,M,POP,REP,TOTAL,Y15-29,2011,0,,
UKF,M,POP,REP,TOTAL,Y30-49,2011,0,,
UKF,M,POP,REP,TOTAL,Y50-64,2011,0,,
UKF,M,POP,REP,TOTAL,Y65-84,2011,0,,
UKF,M,POP,REP,TOTAL,Y_GE85,2011,0,,
UKF,M,POP,SIN,TOTAL,Y15-29,2011,410345,,
UKF,M,POP,SIN,TOTAL,Y30-49,2011,201660,,
UKF,M,POP,SIN,TOTAL,Y50-64,2011,46470,,
UKF,M,POP,SIN,TOTAL,Y65-84,2011,17290,,
UKF,M,POP,SIN,TOTAL,Y_GE85,2011,1465,,
UKF,M,POP,UNK,TOTAL,Y15-29,2011,0,,
UKF,M,POP,UNK,TOTAL,Y30-49,2011,0,,
UKF,M,POP,UNK,TOTAL,Y50-64,2011,0,,
UKF,M,POP,UNK,TOTAL,Y65-84,2011,0,,
UKF,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
UKF,M,POP,WID,TOTAL,Y15-29,2011,335,,
UKF,M,POP,WID,TOTAL,Y30-49,2011,2185,,
UKF,M,POP,WID,TOTAL,Y50-64,2011,9155,,
UKF,M,POP,WID,TOTAL,Y65-84,2011,35615,,
UKF,M,POP,WID,TOTAL,Y_GE85,2011,15055,,
UKG,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
UKG,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
UKG,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
UKG,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
UKG,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
UKG,F,POP,DIV,TOTAL,Y15-29,2011,4180,,
UKG,F,POP,DIV,TOTAL,Y30-49,2011,91480,,
UKG,F,POP,DIV,TOTAL,Y50-64,2011,84130,,
UKG,F,POP,DIV,TOTAL,Y65-84,2011,39790,,
UKG,F,POP,DIV,TOTAL,Y_GE85,2011,2285,,
UKG,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
UKG,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
UKG,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
UKG,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
UKG,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
UKG,F,POP,MAR,TOTAL,Y15-29,2011,76700,,
UKG,F,POP,MAR,TOTAL,Y30-49,2011,461915,,
UKG,F,POP,MAR,TOTAL,Y50-64,2011,353130,,
UKG,F,POP,MAR,TOTAL,Y65-84,2011,234760,,
UKG,F,POP,MAR,TOTAL,Y_GE85,2011,11010,,
UKG,F,POP,REP,TOTAL,Y15-29,2011,0,,
UKG,F,POP,REP,TOTAL,Y30-49,2011,0,,
UKG,F,POP,REP,TOTAL,Y50-64,2011,0,,
UKG,F,POP,REP,TOTAL,Y65-84,2011,0,,
UKG,F,POP,REP,TOTAL,Y_GE85,2011,0,,
UKG,F,POP,SIN,TOTAL,Y15-29,2011,468135,,
UKG,F,POP,SIN,TOTAL,Y30-49,2011,199500,,
UKG,F,POP,SIN,TOTAL,Y50-64,2011,36710,,
UKG,F,POP,SIN,TOTAL,Y65-84,2011,17470,,
UKG,F,POP,SIN,TOTAL,Y_GE85,2011,4405,,
UKG,F,POP,UNK,TOTAL,Y15-29,2011,0,,
UKG,F,POP,UNK,TOTAL,Y30-49,2011,0,,
UKG,F,POP,UNK,TOTAL,Y50-64,2011,0,,
UKG,F,POP,UNK,TOTAL,Y65-84,2011,0,,
UKG,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
UKG,F,POP,WID,TOTAL,Y15-29,2011,670,,
UKG,F,POP,WID,TOTAL,Y30-49,2011,7340,,
UKG,F,POP,WID,TOTAL,Y50-64,2011,32525,,
UKG,F,POP,WID,TOTAL,Y65-84,2011,147585,,
UKG,F,POP,WID,TOTAL,Y_GE85,2011,66225,,
UKG,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
UKG,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
UKG,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
UKG,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
UKG,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
UKG,M,POP,DIV,TOTAL,Y15-29,2011,2160,,
UKG,M,POP,DIV,TOTAL,Y30-49,2011,65070,,
UKG,M,POP,DIV,TOTAL,Y50-64,2011,71385,,
UKG,M,POP,DIV,TOTAL,Y65-84,2011,31650,,
UKG,M,POP,DIV,TOTAL,Y_GE85,2011,1035,,
UKG,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
UKG,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
UKG,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
UKG,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
UKG,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
UKG,M,POP,MAR,TOTAL,Y15-29,2011,45100,,
UKG,M,POP,MAR,TOTAL,Y30-49,2011,427180,,
UKG,M,POP,MAR,TOTAL,Y50-64,2011,355725,,
UKG,M,POP,MAR,TOTAL,Y65-84,2011,281800,,
UKG,M,POP,MAR,TOTAL,Y_GE85,2011,19035,,
UKG,M,POP,REP,TOTAL,Y15-29,2011,0,,
UKG,M,POP,REP,TOTAL,Y30-49,2011,0,,
UKG,M,POP,REP,TOTAL,Y50-64,2011,0,,
